LabVIEW Measurement	
Writer_Version	0.92
Reader_Version	1
Separator	Tab
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	testusers
Date	2019/10/31
Time	11:02:23.53125
***End_of_Header***	
	
Channels	6						
Samples	20000	20000	20000	20000	20000	20000	
Date	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	
Time	12:11:44.890625	12:11:44.890625	12:11:44.890625	12:11:44.890625	12:11:44.890625	12:11:44.890625	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.025000	0.025000	0.025000	0.025000	0.025000	0.025000	
***End_of_Header***							
X_Value	FRF Magnitude 1	FRF Magnitude 2	FRF Phase 1	FRF Phase 2	Coherence 1	Coherence 2	Comment
0.000000	25.691107	3.648070	3.141593	3.141593	0.857574	0.578874
0.025000	2.972444	3.666826	2.432559	-2.125177	0.963056	0.848831
0.050000	5.214622	1.702186	0.076020	0.022875	0.995736	0.748665
0.075000	1.399784	0.823575	-1.541533	-2.333373	0.929894	0.667801
0.100000	1.805481	1.860816	0.787992	0.320069	0.995933	0.995503
0.125000	2.754491	2.222398	0.019180	-1.443019	0.994016	0.998987
0.150000	2.095352	0.762587	-0.539280	-2.496510	0.989521	0.735223
0.175000	0.137273	0.685818	1.963802	2.812247	0.341517	0.644244
0.200000	2.552065	1.169112	0.790994	0.909354	0.983073	0.961602
0.225000	2.904301	1.178159	-0.273075	-0.752338	0.971536	0.933100
0.250000	1.170862	0.371715	-0.598735	-1.982797	0.856507	0.408119
0.275000	0.964799	0.099689	0.473985	0.845603	0.848107	0.133847
0.300000	2.451021	0.505808	0.344871	0.191597	0.952841	0.540055
0.325000	1.619775	0.200052	-0.341140	-1.758397	0.787628	0.087442
0.350000	1.852428	0.597372	0.152702	0.593553	0.974794	0.705751
0.375000	1.462539	0.254099	0.105886	-1.137070	0.969849	0.597213
0.400000	2.150652	0.682975	0.155576	1.006426	0.996412	0.901204
0.425000	1.983084	0.840507	-0.029425	0.022713	0.984500	0.958063
0.450000	2.021115	0.685638	-0.225601	-0.801116	0.947497	0.748979
0.475000	1.127684	0.153491	0.145967	1.857907	0.860646	0.196228
0.500000	2.221983	0.762618	0.117928	0.425464	0.979891	0.973432
0.525000	2.201769	0.773581	-0.199138	-0.452501	0.966865	0.924580
0.550000	1.156374	0.071972	-0.192731	-0.811269	0.927437	0.065197
0.575000	1.967086	0.651847	0.245128	0.563775	0.996375	0.984383
0.600000	2.094970	0.802086	-0.322070	-0.500797	0.991508	0.965332
0.625000	1.206677	0.123721	0.088687	0.729262	0.989125	0.407219
0.650000	2.204411	0.830419	0.043552	0.175864	0.996844	0.971735
0.675000	1.955617	0.694647	-0.296603	-0.630629	0.978641	0.854036
0.700000	1.451507	0.285316	0.088699	0.020146	0.987107	0.808528
0.725000	2.041682	0.618688	-0.041256	-0.139495	0.994939	0.993898
0.750000	1.732829	0.468741	-0.219221	-0.265934	0.992783	0.943732
0.775000	1.891063	0.609639	-0.040876	-0.218273	0.997734	0.996098
0.800000	1.805009	0.466056	-0.185859	-0.427831	0.998465	0.972802
0.825000	1.766232	0.529229	-0.057298	-0.074857	0.997705	0.957970
0.850000	1.856788	0.555576	-0.133674	-0.372539	0.997541	0.991314
0.875000	1.841744	0.497917	-0.194929	-0.286663	0.996805	0.967128
0.900000	1.745131	0.545555	-0.139002	-0.297432	0.992192	0.921783
0.925000	1.895774	0.600539	-0.145086	-0.334690	0.993084	0.946365
0.950000	1.711366	0.528884	-0.140969	-0.390078	0.993905	0.954363
0.975000	1.903301	0.575517	-0.150012	-0.331264	0.996460	0.957164
1.000000	1.836530	0.616590	-0.223871	-0.424210	0.998757	0.992079
1.025000	1.760599	0.572192	-0.204947	-0.537028	0.999824	0.999811
1.050000	1.839849	0.535038	-0.091642	-0.265351	0.999874	0.995978
1.075000	2.045409	0.740403	-0.216496	-0.382485	0.999988	0.997368
1.100000	1.853793	0.670952	-0.303870	-0.684227	0.998903	0.996630
1.125000	1.796917	0.538162	-0.194748	-0.507937	0.999395	0.986262
1.150000	1.977524	0.688252	-0.196889	-0.401690	0.999693	0.993284
1.175000	2.010306	0.756085	-0.262042	-0.606650	0.999959	0.998002
1.200000	1.920486	0.641015	-0.267771	-0.663410	0.999743	0.993263
1.225000	2.018132	0.698590	-0.279791	-0.573226	0.999397	0.990273
1.250000	2.030916	0.752166	-0.268125	-0.644449	0.999781	0.997682
1.275000	2.103692	0.734877	-0.294126	-0.691151	0.999553	0.997288
1.300000	2.135032	0.730380	-0.308405	-0.666831	0.999960	0.995302
1.325000	2.177821	0.799926	-0.323752	-0.627080	0.999564	0.989412
1.350000	2.293373	0.887186	-0.323491	-0.687925	0.999493	0.994736
1.375000	2.416727	0.899961	-0.356410	-0.733468	0.999888	0.994062
1.400000	2.357318	0.866697	-0.343134	-0.664560	0.999392	0.995061
1.425000	2.536878	0.998388	-0.248205	-0.479095	0.997700	0.987827
1.450000	2.869757	1.261058	-0.282124	-0.524171	0.999221	0.996278
1.475000	2.811743	1.211100	-0.340946	-0.664542	0.998981	0.995279
1.500000	2.545669	0.956544	-0.289921	-0.598955	0.997801	0.990788
1.525000	2.591227	0.969773	-0.188233	-0.337749	0.997503	0.993525
1.550000	2.960478	1.262658	-0.205282	-0.365075	0.997489	0.996370
1.575000	3.044176	1.340073	-0.348542	-0.596588	0.997857	0.996601
1.600000	2.974946	1.281547	-0.396453	-0.688795	0.997430	0.992671
1.625000	3.040809	1.273361	-0.366860	-0.651679	0.995413	0.979117
1.650000	3.428393	1.458770	-0.295952	-0.498475	0.996584	0.977043
1.675000	3.831937	1.821812	-0.306274	-0.469183	0.998265	0.992796
1.700000	3.910689	1.944935	-0.329990	-0.545105	0.999922	0.999985
1.725000	3.726992	1.794008	-0.349844	-0.594723	0.999330	0.997385
1.750000	3.672600	1.689973	-0.332739	-0.581541	0.999730	0.998512
1.775000	4.100295	1.886184	-0.313875	-0.520344	0.999542	0.999803
1.800000	4.768215	2.355617	-0.368325	-0.536200	0.999860	0.999563
1.825000	5.410883	2.867107	-0.418950	-0.588794	0.999878	0.999895
1.850000	5.794290	3.178731	-0.419733	-0.601247	0.999723	0.999270
1.875000	5.773629	3.161207	-0.436912	-0.630519	0.998780	0.997445
1.900000	5.657844	2.973900	-0.476980	-0.674036	0.998522	0.996704
1.925000	5.783751	3.013501	-0.481995	-0.635483	0.997791	0.995175
1.950000	6.663911	3.604098	-0.415808	-0.530059	0.997238	0.994008
1.975000	8.480115	4.809102	-0.312870	-0.388764	0.994643	0.992096
2.000000	10.929848	6.540621	-0.271305	-0.329466	0.992973	0.990134
2.025000	13.475731	8.350283	-0.413278	-0.475369	0.991688	0.989395
2.050000	16.526677	10.539618	-0.675796	-0.745613	0.991708	0.989800
2.075000	20.502670	13.504884	-0.963021	-1.035588	0.991586	0.990327
2.100000	24.030947	16.329632	-1.200162	-1.276400	0.991326	0.990598
2.125000	24.530579	17.073727	-1.434394	-1.514889	0.991856	0.991816
2.150000	23.362657	16.651496	-1.754506	-1.838349	0.992555	0.993115
2.175000	22.623711	16.570326	-2.117180	-2.198964	0.994263	0.994683
2.200000	21.538188	16.219247	-2.402868	-2.481541	0.995135	0.995327
2.225000	18.027306	13.928273	-2.581848	-2.666750	0.995506	0.996013
2.250000	13.478417	10.721001	-2.781498	-2.864229	0.996322	0.997215
2.275000	10.510863	8.672903	-2.972225	-3.039451	0.997815	0.998506
2.300000	8.993142	7.660913	-3.014365	-3.085023	0.997948	0.998812
2.325000	7.423974	6.551128	-2.914448	-3.012741	0.999563	0.999579
2.350000	6.041948	5.590146	-2.904463	-2.994704	0.999666	0.999994
2.375000	5.612012	5.377450	-3.010397	-3.058072	0.999001	0.999548
2.400000	5.420767	5.418472	-2.993817	-3.054334	0.997514	0.998686
2.425000	4.881805	5.008691	-2.896897	-3.024750	0.997821	0.998939
2.450000	4.070299	4.512721	-2.938130	-3.067838	0.997989	0.999426
2.475000	3.831167	4.422551	-3.053051	-3.113319	0.995440	0.998636
2.500000	3.742173	4.339620	-2.959631	-3.089145	0.994781	0.998505
2.525000	3.307479	4.047701	-2.888203	-3.113258	0.994214	0.998891
2.550000	2.894599	3.966264	-2.937735	-3.140662	0.999604	0.999849
2.575000	2.887322	3.871118	-3.056828	-3.134512	0.997356	0.999733
2.600000	2.661452	3.707530	-2.978193	3.106451	0.998421	0.999751
2.625000	2.327467	3.801164	-2.954189	3.046311	0.997543	0.999940
2.650000	2.231170	3.779872	-2.937047	3.094103	0.998231	0.999478
2.675000	2.148333	3.386543	-2.983268	3.076893	0.997548	0.998881
2.700000	2.028903	3.526507	-2.922758	3.017256	0.995012	0.999118
2.725000	1.670039	3.671521	-2.883024	3.076645	0.995981	0.999735
2.750000	1.436256	3.267843	-2.830780	3.074473	0.993112	0.999644
2.775000	1.509995	3.249529	-2.749040	2.966689	0.995164	0.999545
2.800000	1.513169	3.329046	-2.608206	3.010595	0.997491	0.999060
2.825000	1.257646	3.110653	-2.654183	3.042713	0.999938	0.999648
2.850000	1.127145	3.213668	-2.652134	3.035206	0.990412	0.999302
2.875000	0.968902	3.292916	-2.484728	3.021350	0.994764	0.998267
2.900000	0.977734	3.437729	-2.250332	2.913627	0.997655	0.999776
2.925000	0.926392	3.531589	-2.085149	2.911470	0.978967	0.999394
2.950000	1.055159	3.140896	-2.225196	2.850872	0.992637	0.999581
2.975000	1.206098	3.395624	-2.171773	2.778529	0.996247	0.999769
3.000000	0.928856	3.556684	-1.929331	2.943315	0.990621	0.999027
3.025000	0.802339	3.542017	-1.825371	2.902327	0.974075	0.996238
3.050000	1.086627	4.514807	-1.363233	2.833227	0.994977	0.996619
3.075000	1.349395	4.944670	-1.131617	2.798110	0.999042	0.999625
3.100000	1.865868	5.497431	-1.233077	2.578914	0.992827	0.999389
3.125000	2.394007	6.113958	-1.282890	2.415590	0.997271	0.998491
3.150000	2.874740	6.536113	-1.474620	2.178805	0.996063	0.994630
3.175000	3.299226	6.926971	-1.580306	2.010034	0.992575	0.993080
3.200000	3.410197	6.871838	-1.826746	1.745925	0.994077	0.993509
3.225000	3.911902	7.365077	-1.935023	1.623219	0.995476	0.992960
3.250000	3.322134	5.751049	-2.085189	1.477154	0.998785	0.997158
3.275000	3.441004	5.465839	-2.375367	1.117629	0.997773	0.997871
3.300000	3.272210	4.929176	-2.464516	1.013057	0.994019	0.985744
3.325000	3.040001	4.092931	-2.704365	0.741454	0.998070	0.992126
3.350000	3.033755	3.874772	-2.815316	0.534883	0.999137	0.998181
3.375000	2.979933	3.618450	-2.861461	0.455698	0.997248	0.993204
3.400000	2.558173	2.808150	-2.833284	0.458657	0.999161	0.996221
3.425000	2.374941	2.614136	-2.992864	0.239257	0.999496	0.995475
3.450000	2.330177	2.401934	-2.888128	0.458036	0.998920	0.988507
