LabVIEW Measurement	
Writer_Version	0.92
Reader_Version	1
Separator	Tab
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	testusers
Date	2019/10/31
Time	11:02:23.53125
***End_of_Header***	
	
Channels	11											
Samples	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
Date	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	2019/10/31	
Time	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	11:02:23.53125	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	
***End_of_Header***												
X_Value	Input Trajectory	Displacement 1	Displacement 2	Displacement 3	Control Effort	Velocity 1	Velocity 2	Velocity 3	Acceleration 1	Acceleration 2	Acceleration 3	Comment
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.001000	0.000000	4.195570E-144	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.002000	0.000000	-2.238122E-147	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.003000	0.000000	-1.258839E-143	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.004000	0.000000	1.566988E-146	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.005000	0.000000	4.616301E-143	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.006000	0.000000	-8.731898E-146	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.007000	0.000000	-1.720821E-142	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.008000	0.000000	4.344312E-145	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.009000	0.000000	6.422339E-142	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.010000	0.000000	-2.026950E-144	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.011000	0.000000	-2.397109E-141	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.012000	0.000000	9.079167E-144	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.013000	0.000000	8.947158E-141	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.014000	0.000000	-3.953805E-143	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.015000	0.000000	-3.339508E-140	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.016000	0.000000	1.686668E-142	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.017000	0.000000	1.246464E-139	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.018000	0.000000	-7.082796E-142	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.019000	0.000000	-4.652402E-139	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.020000	0.000000	2.937546E-141	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	153.765250	0.000000	0.000000
0.021000	0.000000	1.736499E-138	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.022000	0.000000	-1.206146E-140	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.023000	0.000000	-6.481444E-138	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.024000	0.000000	4.911460E-140	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.025000	0.000000	2.419184E-137	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.026000	0.000000	-1.986072E-139	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.027000	0.000000	-9.029551E-137	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.028000	0.000000	7.983660E-139	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.029000	0.000000	3.370259E-136	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.030000	0.000000	-3.192916E-138	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.031000	0.000000	-1.257941E-135	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.032000	0.000000	1.271272E-137	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.033000	0.000000	4.695236E-135	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.034000	0.000000	-5.041845E-137	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.035000	0.000000	-1.752486E-134	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.036000	0.000000	1.992669E-136	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.037000	0.000000	6.541109E-134	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.038000	0.000000	-7.851243E-136	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.039000	0.000000	-2.441453E-133	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.040000	0.000000	3.084870E-135	0.000000	0.000000	0.000000	3.229070	0.000000	0.000000	0.000000	0.000000	0.000000
0.041000	0.000000	9.112662E-133	0.000000	0.000000	0.000000	2.222600E-131	0.000000	0.000000	-153.765250	0.000000	0.000000
0.042000	0.000000	-1.209061E-134	0.000000	0.000000	0.000000	-2.948929E-133	0.000000	0.000000	-153.765250	0.000000	0.000000
0.043000	0.000000	-3.401278E-132	0.000000	0.000000	0.000000	-8.295799E-131	0.000000	0.000000	-153.765250	0.000000	0.000000
0.044000	0.000000	4.727958E-134	0.000000	0.000000	0.000000	1.153160E-132	0.000000	0.000000	-153.765250	0.000000	0.000000
0.045000	0.000000	1.269518E-131	0.000000	0.000000	0.000000	3.096386E-130	0.000000	0.000000	-153.765250	0.000000	0.000000
0.046000	0.000000	-1.845018E-133	0.000000	0.000000	0.000000	-4.500045E-132	0.000000	0.000000	-153.765250	0.000000	0.000000
0.047000	0.000000	-4.738443E-131	0.000000	0.000000	0.000000	-1.155718E-129	0.000000	0.000000	-153.765250	0.000000	0.000000
0.048000	0.000000	7.186311E-133	0.000000	0.000000	0.000000	1.752759E-131	0.000000	0.000000	-153.765250	0.000000	0.000000
0.049000	0.000000	1.768611E-130	0.000000	0.000000	0.000000	4.313686E-129	0.000000	0.000000	-153.765250	0.000000	0.000000
0.050000	0.000000	-2.794195E-132	0.000000	0.000000	0.000000	-6.815109E-131	0.000000	0.000000	-153.765250	0.000000	0.000000
0.051000	0.000000	-6.601294E-130	0.000000	0.000000	0.000000	-1.610072E-128	0.000000	0.000000	-153.765250	0.000000	0.000000
0.052000	0.000000	1.084706E-131	0.000000	0.000000	0.000000	2.645623E-130	0.000000	0.000000	-153.765250	0.000000	0.000000
0.053000	0.000000	2.463915E-129	0.000000	0.000000	0.000000	6.009549E-128	0.000000	0.000000	-153.765250	0.000000	0.000000
0.054000	0.000000	-4.204594E-131	0.000000	0.000000	0.000000	-1.025511E-129	0.000000	0.000000	-153.765250	0.000000	0.000000
0.055000	0.000000	-9.196495E-129	0.000000	0.000000	0.000000	-2.243048E-127	0.000000	0.000000	-153.765250	0.000000	0.000000
0.056000	0.000000	1.627572E-130	0.000000	0.000000	0.000000	3.969687E-129	0.000000	0.000000	-153.765250	0.000000	0.000000
0.057000	0.000000	3.432566E-128	0.000000	0.000000	0.000000	8.372112E-127	0.000000	0.000000	-153.765250	0.000000	0.000000
0.058000	0.000000	-6.292190E-130	0.000000	0.000000	0.000000	-1.534680E-128	0.000000	0.000000	-153.765250	0.000000	0.000000
0.059000	0.000000	-1.281196E-127	0.000000	0.000000	0.000000	-3.124867E-126	0.000000	0.000000	-153.765250	0.000000	0.000000
0.060000	0.000000	2.429667E-129	0.000000	0.000000	0.000000	5.926017E-128	0.000000	0.000000	-153.765250	0.000000	0.000000
0.061000	0.000000	4.782026E-127	0.000000	0.000000	0.000000	1.166348E-125	0.000000	0.000000	-153.765250	0.000000	0.000000
