LabVIEW Measurement	
Writer_Version	0.92
Reader_Version	1
Separator	Tab
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	testuser
Date	2019/10/14
Time	15:12:00.171875
***End_of_Header***	
	
Channels	11											
Samples	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
Date	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	
Time	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	16:33:42.65625	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	
***End_of_Header***												
X_Value	Input Trajectory	Displacement 1	Displacement 2	Displacement 3	Control Effort	Velocity 1	Velocity 2	Velocity 3	Acceleration 1	Acceleration 2	Acceleration 3	Comment
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.282347	0.000000	0.000000	242.891049	0.000000	0.000000
0.001000	0.014747	-8.503682E-10	0.000000	0.000000	0.000000	21.848541	0.000000	0.000000	218.225665	0.000000	0.000000
0.002000	0.029494	4.536280E-13	0.000000	0.000000	0.000000	21.421125	0.000000	0.000000	179.149209	0.000000	0.000000
0.003000	0.044244	2.551444E-9	0.000000	0.000000	0.000000	20.991455	0.000000	0.000000	151.763687	0.000000	0.000000
0.004000	0.058995	-3.176008E-12	0.000000	0.000000	0.000000	20.559967	0.000000	0.000000	140.192390	0.000000	0.000000
0.005000	0.073750	-9.356429E-9	0.000000	0.000000	0.000000	20.128938	0.000000	0.000000	125.613639	0.000000	0.000000
0.006000	0.088509	1.769802E-11	0.000000	0.000000	0.000000	19.698790	0.000000	0.000000	103.815138	0.000000	0.000000
0.007000	0.103273	3.487800E-8	0.000000	0.000000	0.000000	19.269064	0.000000	0.000000	81.205846	0.000000	0.000000
0.008000	0.118042	-8.805155E-11	0.000000	0.000000	0.000000	18.837629	0.000000	0.000000	58.889393	0.000000	0.000000
0.009000	0.132817	-1.301695E-7	0.000000	0.000000	0.000000	18.404047	0.000000	0.000000	36.428554	0.000000	0.000000
0.010000	0.147600	4.108270E-10	0.000000	0.000000	0.000000	17.976421	0.000000	0.000000	14.237977	0.000000	0.000000
0.011000	0.162391	4.858518E-7	0.000000	0.000000	0.000000	17.556959	0.000000	0.000000	-7.244396	0.000000	0.000000
0.012000	0.177191	-1.840187E-9	0.000000	0.000000	0.000000	17.115376	0.000000	0.000000	-28.184752	0.000000	0.000000
0.013000	0.192000	-1.813431E-6	0.000000	0.000000	0.000000	16.629948	0.000000	0.000000	-54.354669	0.000000	0.000000
0.014000	0.206819	8.013667E-9	0.000000	0.000000	0.000000	16.146551	0.000000	0.000000	-88.677329	0.000000	0.000000
0.015000	0.221649	6.768595E-6	0.000000	0.000000	0.000000	15.709151	0.000000	0.000000	-118.097994	0.000000	0.000000
0.016000	0.236491	-3.418580E-8	0.000000	0.000000	0.000000	15.285306	0.000000	0.000000	-132.832505	0.000000	0.000000
0.017000	0.251346	-2.526364E-5	0.000000	0.000000	0.000000	14.842325	0.000000	0.000000	-144.206979	0.000000	0.000000
0.018000	0.266214	1.435558E-7	0.000000	0.000000	0.000000	14.424035	0.000000	0.000000	-161.959741	0.000000	0.000000
0.019000	0.281096	9.429599E-5	0.000000	0.000000	0.000000	14.049836	0.000000	0.000000	-181.858942	0.000000	0.000000
0.020000	0.295992	-5.953888E-7	0.000000	0.000000	0.000000	13.563286	0.000000	0.000000	-205.610484	0.000000	0.000000
0.021000	0.310904	-0.000352	0.000000	0.000000	0.000000	12.866049	0.000000	0.000000	-448.395150	0.000000	0.000000
0.022000	0.325833	2.444650E-6	0.000000	0.000000	0.000000	12.271303	0.000000	0.000000	-456.058935	0.000000	0.000000
0.023000	0.340778	0.001869	0.000000	0.000000	0.000000	12.057516	0.000000	0.000000	-445.886168	0.000000	0.000000
0.024000	0.355740	0.004419	0.000000	0.000000	0.000000	11.948116	0.000000	0.000000	-430.635206	0.000000	0.000000
0.025000	0.370721	0.006693	0.000000	0.000000	0.000000	11.628973	0.000000	0.000000	-425.285455	0.000000	0.000000
0.026000	0.385720	0.008832	0.000000	0.000000	0.000000	11.194921	0.000000	0.000000	-425.429348	0.000000	0.000000
0.027000	0.400740	0.011108	0.000000	0.000000	0.000000	10.802171	0.000000	0.000000	-423.648504	0.000000	0.000000
0.028000	0.415779	0.013245	0.000000	0.000000	0.000000	10.441283	0.000000	0.000000	-420.370507	0.000000	0.000000
0.029000	0.430839	0.015107	0.000000	0.000000	0.000000	10.070892	0.000000	0.000000	-417.463662	0.000000	0.000000
0.030000	0.445920	0.017662	0.000000	0.000000	0.000000	9.687921	0.000000	0.000000	-415.053629	0.000000	0.000000
0.031000	0.461024	0.021735	0.000000	0.000000	0.000000	9.301811	0.000000	0.000000	-413.076670	0.000000	0.000000
0.032000	0.476150	0.026493	0.000000	0.000000	0.000000	8.934498	0.000000	0.000000	-410.593390	0.000000	0.000000
0.033000	0.491299	0.030975	0.000000	0.000000	0.000000	8.602665	0.000000	0.000000	-405.367185	0.000000	0.000000
0.034000	0.506472	0.035320	0.000000	0.000000	0.000000	8.288566	0.000000	0.000000	-397.208653	0.000000	0.000000
0.035000	0.521669	0.039800	0.000000	0.000000	0.000000	7.970088	0.000000	0.000000	-389.355413	0.000000	0.000000
0.036000	0.536891	0.044146	0.000000	0.000000	0.000000	7.642670	0.000000	0.000000	-384.118143	0.000000	0.000000
0.037000	0.552138	0.048224	0.000000	0.000000	0.000000	7.310775	0.000000	0.000000	-379.739570	0.000000	0.000000
0.038000	0.567411	0.052978	0.000000	0.000000	0.000000	6.996914	0.000000	0.000000	-373.590993	0.000000	0.000000
0.039000	0.582710	0.059224	0.000000	0.000000	0.000000	6.718948	0.000000	0.000000	-366.908900	0.000000	0.000000
0.040000	0.598036	0.066224	0.000000	0.000000	0.000000	6.458824	0.000000	0.000000	-361.476780	0.000000	0.000000
0.041000	0.613389	0.073037	0.000000	0.000000	0.000000	1.781395	0.000000	0.000000	-561.042438	0.000000	0.000000
0.042000	0.628770	0.079461	0.000000	0.000000	0.000000	1.938080	0.000000	0.000000	-520.379488	0.000000	0.000000
0.043000	0.644179	0.085683	0.000000	0.000000	0.000000	2.089824	0.000000	0.000000	-484.832341	0.000000	0.000000
0.044000	0.659617	0.092709	0.000000	0.000000	0.000000	2.261189	0.000000	0.000000	-466.491740	0.000000	0.000000
0.045000	0.675083	0.101290	0.000000	0.000000	0.000000	2.470491	0.000000	0.000000	-451.315474	0.000000	0.000000
0.046000	0.690579	0.110367	0.000000	0.000000	0.000000	2.691882	0.000000	0.000000	-425.575735	0.000000	0.000000
0.047000	0.706104	0.118942	0.000000	0.000000	0.000000	2.901034	0.000000	0.000000	-394.947036	0.000000	0.000000
0.048000	0.721659	0.128026	0.000000	0.000000	0.000000	3.122585	0.000000	0.000000	-365.694564	0.000000	0.000000
0.049000	0.737244	0.138665	0.000000	0.000000	0.000000	3.382081	0.000000	0.000000	-336.152489	0.000000	0.000000
0.050000	0.752860	0.150101	0.000000	0.000000	0.000000	3.661011	0.000000	0.000000	-305.232463	0.000000	0.000000
